20140909,278.4800,285.4900,277.0000,282.9900,4558800
20140910,281.1000,281.4100,273.6600,279.5000,3781300
20140911,280.3100,284.7900,278.6300,280.4600,3766100
20140912,279.2000,282.3900,277.0000,280.5000,3324600
20140915,253.8600,274.4000,249.1300,274.3700,16455400
20140916,260.7400,262.4600,252.4200,255.1500,8300100
20140917,261.3800,264.7000,259.5000,262.4100,5177700
20140918,263.8200,265.6000,262.3200,263.3600,3692600
20140919,259.3200,261.4300,255.2700,257.9900,6810900
20140922,250.0300,256.0200,244.7100,255.0000,8214100
20140923,250.4100,253.8000,245.0000,245.2200,5658700
20140924,252.1400,252.8400,247.0400,251.1200,3749500
20140925,246.9500,254.9600,246.1000,252.5200,4834200
20140926,246.6000,249.7300,246.0700,248.2500,3795400
20140929,245.2600,248.6400,241.3800,244.0000,4852700
20140930,242.6800,247.6500,240.1200,246.9200,4238300
20141001,240.2400,242.6600,235.6500,242.2000,5941700
20141002,251.4200,252.7900,245.3600,250.2000,8998200
20141003,255.2100,256.5000,251.0300,253.0600,5406300
20141006,260.6200,262.4900,257.8000,259.1300,7713300
20141007,259.5700,261.4600,255.7300,258.5300,4485500
20141008,259.2800,262.8800,252.6400,260.1000,5055100
20141009,257.0100,265.5400,254.4000,262.2500,7361300
20141010,236.9100,245.8900,235.2000,244.6400,12888300
20141013,224.5900,238.9600,221.0000,238.5700,11268700
20141014,227.0600,232.4700,223.0000,228.2500,7105300
20141015,229.7000,230.9900,217.3200,220.0000,9147300
20141016,226.3500,229.9200,219.1000,219.7200,5399300
20141017,227.4800,234.7700,226.5500,233.3800,10549400
20141020,230.4700,232.4000,225.5100,226.7200,3494400
20141021,235.3400,235.3900,230.8000,234.2700,4130300
20141022,231.1000,237.3900,230.5600,233.1900,4116600
20141023,235.2900,236.2800,232.0000,234.6600,3492400
20141024,235.2400,237.8000,231.2000,236.2700,3463300
20141027,221.6700,234.6100,220.3100,234.2500,9553300
20141028,242.7700,244.6000,228.2500,229.6000,10484800
20141029,238.1000,241.5000,235.6400,241.1300,4962500
20141030,238.6600,240.5000,235.0600,238.1400,3226700
20141031,241.7000,243.1200,238.7500,242.5100,3775300
20141103,242.5900,247.5600,241.3200,243.0000,4203800
20141104,238.9300,242.3500,236.5300,240.4900,3682600
